age,y
40,0
53,0
31,0
30,0
48,0
34,0
49,1
44,0
45,0
29,0
57,0
52,0
43,0
35,0
33,1
38,0
46,0
57,0
39,0
45,0
30,0
55,0
57,1
52,0
51,0
28,0
43,0
33,0
53,0
40,0
33,0
33,0
33,0
35,0
43,0
48,0
49,1
31,0
40,0
59,0
34,0
25,0
40,0
36,0
26,0
36,0
32,0
42,0
52,0
31,0
31,0
57,0
40,0
32,0
37,0
45,0
41,0
54,0
37,0
56,0
35,0
27,1
54,0
35,0
45,0
49,0
37,0
42,0
39,0
46,0
47,1
37,0
46,0
40,0
34,0
34,0
26,0
54,0
31,0
59,1
33,0
35,1
34,0
32,0
33,0
30,0
50,0
42,0
58,0
33,0
30,0
35,1
57,0
43,0
33,1
35,1
38,0
35,0
53,0
56,0
33,0
58,0
71,0
25,0
50,0
30,0
59,0
40,0
30,0
29,1
28,0
35,0
33,0
30,0
48,0
41,0
33,0
32,1
30,0
56,0
28,0
49,0
36,0
28,0
48,0
36,0
37,0
34,0
39,0
32,1
47,1
39,0
27,0
31,0
29,0
38,0
28,0
38,0
76,0
35,0
42,0
47,0
32,0
28,0
36,0
45,0
34,0
40,0
43,0
30,0
49,0
52,1
27,0
49,0
33,0
58,0
42,0
37,0
33,1
29,0
48,0
36,0
47,0
42,0
43,0
54,0
49,0
33,0
35,0
35,0
32,0
30,1
33,0
36,0
42,1
49,1
41,0
51,0
35,0
57,0
56,0
53,0
27,1
82,0
45,0
47,0
27,0
54,0
34,0
51,0
27,0
41,0
36,0
30,0
27,1
46,0
59,0
42,0
32,0
49,0
31,0
30,0
47,0
38,0
37,0
24,0
29,0
50,0
49,0
75,1
26,0
34,0
61,0
38,0
43,1
20,0
44,0
51,0
42,0
58,1
28,0
51,0
32,0
45,1
29,0
38,0
29,0
32,0
44,0
45,0
27,0
38,0
36,0
32,0
36,0
36,0
37,0
47,0
62,0
41,0
28,0
31,0
42,1
39,0
28,0
35,0
36,1
51,0
32,0
28,0
53,0
49,0
44,0
32,0
45,0
33,0
32,1
55,0
36,0
64,0
32,0
31,0
42,0
39,0
47,0
31,1
45,0
34,0
34,0
60,0
38,0
37,0
32,0
37,0
53,0
44,0
33,0
51,0
47,0
40,0
50,0
56,0
52,0
33,1
31,0
45,0
45,0
32,0
57,0
51,0
42,1
35,1
41,0
45,0
37,0
52,0
35,0
29,0
33,0
47,0
53,0
23,0
36,0
39,0
33,0
38,0
33,0
36,0
46,0
31,0
33,0
30,0
34,0
42,1
30,0
34,0
46,0
33,0
41,0
37,0
44,0
31,0
54,0
41,0
29,0
67,0
43,0
30,0
33,0
41,0
55,0
28,0
57,0
27,0
56,0
56,1
35,0
40,0
59,0
58,0
37,0
33,1
51,0
30,0
37,0
34,1
74,1
70,0
46,0
41,0
27,0
32,0
36,0
43,0
25,0
48,0
44,0
36,0
61,0
27,1
55,0
45,0
30,0
55,0
45,1
33,0
32,0
33,1
40,0
56,0
54,0
31,0
21,0
31,0
51,0
33,0
38,0
60,0
31,1
27,0
46,0
36,0
33,0
30,0
29,0
34,1
60,1
32,0
39,0
39,0
36,0
49,0
49,0
32,0
46,1
26,0
47,0
37,0
30,0
61,0
57,0
31,0
51,0
29,0
32,0
35,0
45,0
62,1
40,0
30,0
60,0
32,0
35,0
27,0
36,0
32,0
31,0
28,1
47,0
31,1
32,1
43,0
42,0
75,0
44,0
34,0
43,0
51,0
29,0
45,0
42,0
54,0
48,0
48,1
31,0
43,0
42,0
43,0
39,0
82,1
40,0
40,0
49,0
29,0
27,0
29,0
45,0
33,0
28,1
38,0
42,0
39,0
43,0
36,0
41,0
39,0
35,1
35,0
53,0
36,0
43,0
42,0
31,0
35,0
23,0
54,0
25,0
34,0
32,0
35,0
39,0
46,0
33,0
48,0
54,0
41,0
32,0
54,0
56,0
59,0
51,0
40,0
40,0
50,0
28,0
46,1
60,0
41,0
28,0
44,0
47,0
71,0
28,1
35,0
26,0
62,1
33,0
31,0
38,0
50,0
29,0
35,0
26,0
53,1
40,0
32,0
46,0
27,0
58,0
30,0
53,0
47,0
36,0
30,0
33,0
38,1
34,0
32,0
56,1
46,0
51,0
28,0
31,0
55,0
54,0
37,0
38,0
30,0
47,0
35,0
41,1
45,1
43,0
38,0
68,0
38,1
27,0
59,0
55,1
37,0
43,0
56,0
60,0
40,0
48,0
32,0
31,1
42,0
58,0
41,0
52,0
34,0
36,0
44,0
38,0
28,1
47,0
26,1
32,0
29,0
42,0
52,0
45,0
59,0
30,0
31,0
53,0
30,0
47,0
36,0
54,0
39,0
37,0
52,0
37,0
45,0
55,0
33,0
44,0
39,0
56,0
51,0
41,0
59,0
18,1
45,0
57,1
53,0
25,0
47,0
45,0
36,0
56,0
36,0
45,0
32,0
37,0
44,0
52,0
26,0
37,1
47,0
32,1
33,0
55,0
25,0
48,0
28,1
40,0
27,0
35,0
42,0
36,0
32,0
35,0
39,0
28,0
53,0
39,0
38,0
52,0
57,0
43,0
46,1
27,0
39,0
42,0
61,0
59,0
34,0
43,0
29,0
48,0
29,0
52,0
70,0
35,0
38,0
59,0
39,0
37,0
43,0
47,0
32,0
40,0
50,0
58,0
48,0
26,0
34,0
59,0
35,1
43,0
38,1
46,0
26,0
43,0
26,0
57,0
40,0
55,0
35,0
32,1
32,1
27,0
33,0
37,0
41,0
51,0
43,0
44,0
29,0
35,0
50,0
34,1
40,0
45,0
56,0
59,1
31,0
32,1
45,0
48,0
41,0
40,0
56,0
25,0
27,0
25,0
49,0
51,0
30,0
38,1
33,0
36,0
39,0
28,0
32,0
35,0
41,0
34,0
53,0
36,0
42,0
29,0
50,1
34,0
44,0
24,0
55,1
57,0
32,0
35,0
33,0
45,0
27,0
32,0
30,0
57,0
52,0
55,0
31,1
65,0
41,0
28,0
32,0
34,0
38,0
46,0
61,0
55,0
39,0
68,0
37,0
20,0
35,0
37,0
31,0
36,0
40,0
32,0
30,1
77,1
42,0
30,0
48,0
40,0
57,0
31,0
36,0
31,0
51,0
43,0
49,0
34,0
28,0
42,0
43,0
53,1
41,0
69,1
57,0
32,0
42,0
32,0
32,0
27,0
28,0
47,0
28,0
24,0
41,0
61,0
28,0
51,0
39,0
26,0
32,0
27,0
44,0
39,0
35,0
44,0
63,0
30,1
43,0
31,0
75,1
71,1
26,0
28,0
45,0
50,0
26,0
44,0
54,1
38,0
37,0
35,0
32,0
38,0
44,0
49,0
33,0
44,0
36,0
56,0
47,0
43,0
34,0
55,0
50,0
32,1
50,0
31,0
32,0
27,1
38,1
35,0
39,0
55,0
22,0
44,1
45,0
38,0
54,0
33,0
37,0
32,1
53,0
43,0
29,0
28,0
50,0
33,1
56,0
22,1
32,0
32,0
34,0
56,0
28,0
48,1
39,0
32,1
56,0
41,0
25,0
46,1
32,0
53,0
35,1
30,0
30,0
34,0
33,0
32,0
42,1
30,0
41,0
27,0
28,0
52,1
34,0
21,0
45,0
31,0
45,0
43,0
44,0
52,0
32,0
35,0
53,0
38,0
35,0
44,1
37,0
36,0
31,0
30,0
33,0
32,0
32,0
25,0
69,0
59,1
26,0
34,0
46,0
44,0
53,0
59,0
32,0
45,1
55,0
51,0
66,1
28,0
39,0
35,0
55,0
45,0
28,0
44,0
55,0
34,0
60,0
33,0
38,0
33,1
34,0
46,0
54,0
42,0
31,0
49,0
41,0
60,0
35,0
54,0
34,0
30,0
30,0
39,0
43,1
33,0
37,0
29,0
48,0
37,0
35,0
29,0
50,0
35,0
31,1
51,0
58,0
71,1
42,1
46,0
32,0
25,0
47,0
61,1
38,0
21,0
34,0
42,0
28,0
26,0
46,1
34,1
38,0
43,1
36,0
38,0
32,0
59,0
32,0
33,0
34,0
31,0
37,1
58,0
33,0
30,0
43,0
33,0
28,0
51,0
45,0
43,0
48,0
57,0
60,0
54,0
38,0
36,0
33,0
36,0
43,1
52,0
49,0
38,0
54,0
55,0
45,0
33,0
39,0
29,0
30,1
39,0
36,0
41,0
46,0
39,0
38,0
29,0
54,0
28,0
52,0
45,0
44,0
31,0
34,0
45,0
32,0
46,0
51,0
51,0
44,0
33,0
35,0
34,0
61,1
52,0
56,0
53,0
35,0
36,0
53,1
43,0
27,0
38,0
37,1
36,0
41,0
31,1
51,0
38,0
38,0
46,0
32,0
48,0
33,0
27,0
30,0
45,0
54,0
33,0
45,0
34,0
36,0
37,0
55,0
26,0
29,0
38,0
34,0
36,0
67,0
27,0
37,1
45,0
35,0
40,0
53,1
72,1
36,0
40,0
42,0
27,0
53,0
39,0
24,0
55,0
58,0
50,0
31,0
46,0
80,0
57,0
52,0
36,0
60,0
25,0
36,0
28,0
31,0
42,0
36,0
58,1
40,0
26,0
29,0
31,0
46,1
58,0
43,0
37,0
34,0
26,0
34,0
32,0
46,0
48,0
29,0
43,0
51,0
61,0
31,0
38,0
51,0
36,0
36,0
49,0
43,0
40,0
52,0
57,1
21,0
30,0
54,0
59,1
48,0
44,0
26,0
30,0
42,1
36,1
43,0
38,1
61,1
60,0
33,0
45,0
33,0
47,0
37,0
35,0
29,0
47,0
34,0
30,0
32,1
38,0
27,0
47,0
52,0
58,0
49,1
72,0
55,0
32,0
35,0
43,1
32,1
41,0
49,0
43,0
26,0
47,0
54,0
38,0
32,1
31,0
45,0
46,0
29,0
43,0
38,0
36,0
52,0
32,0
41,0
27,0
39,0
42,0
60,0
54,0
66,0
36,0
46,0
37,0
51,0
28,0
41,0
33,0
25,0
54,0
51,0
32,0
28,0
52,1
54,0
46,0
34,0
48,0
47,0
53,0
43,0
36,0
44,0
35,1
25,1
60,0
26,0
41,1
44,0
60,0
40,0
30,0
32,0
30,0
58,0
34,0
59,0
46,0
43,0
56,0
45,0
46,0
55,0
32,1
50,0
34,0
51,0
50,0
59,0
54,0
18,0
45,0
47,0
49,0
41,0
44,0
29,0
46,0
38,0
34,0
38,0
37,0
43,0
38,0
24,1
47,0
44,0
57,0
40,0
57,0
35,0
39,0
46,0
26,0
36,0
37,0
45,0
41,0
41,0
45,0
31,0
46,0
39,0
24,0
33,0
42,0
51,0
40,0
35,0
53,0
56,0
30,0
51,0
41,0
33,0
48,0
43,0
34,0
42,0
26,0
35,0
49,0
32,0
41,0
35,0
28,1
32,0
32,0
35,0
38,0
50,0
43,1
33,0
59,0
29,0
39,0
47,0
27,1
60,1
31,0
51,1
28,0
32,0
35,0
49,0
41,0
39,0
37,0
32,0
36,0
43,1
36,0
30,1
44,0
38,0
44,0
28,0
42,0
49,0
36,1
40,0
30,0
26,0
40,0
56,0
32,1
33,0
44,0
32,0
34,0
43,0
39,0
55,0
53,0
57,0
28,0
32,0
57,0
51,0
28,1
50,0
40,0
37,0
26,0
59,0
58,0
29,0
34,0
52,0
59,0
40,0
52,0
51,0
39,0
35,1
39,0
47,0
29,0
49,0
51,0
34,0
28,1
46,0
58,0
42,0
38,0
57,0
27,1
32,0
36,0
29,0
35,0
45,0
32,0
33,0
40,0
47,0
39,0
24,0
27,0
57,0
38,0
34,1
31,0
45,0
46,0
41,0
53,0
25,0
36,0
54,0
50,0
46,0
35,0
26,0
46,0
41,0
32,0
31,0
60,0
31,0
50,0
45,0
34,0
32,0
60,0
33,1
26,0
32,1
31,0
24,1
37,1
32,0
26,0
53,0
80,0
59,0
26,0
27,0
31,0
49,0
32,0
47,0
42,0
55,0
34,0
59,0
33,0
36,0
54,1
39,1
29,0
38,0
32,0
39,0
35,0
34,0
33,0
56,0
51,0
30,0
55,0
57,0
35,0
51,0
38,0
54,1
37,0
52,0
37,0
51,1
25,0
36,0
50,0
38,0
31,0
37,0
34,0
58,0
35,1
44,0
27,0
34,0
35,1
39,0
27,0
45,0
32,0
42,1
47,0
35,0
29,0
49,0
47,0
32,0
46,0
48,0
31,0
34,0
45,0
30,1
30,1
39,0
44,0
51,0
44,0
31,0
31,0
87,0
48,0
43,0
31,0
45,0
37,0
30,0
26,0
48,0
32,0
30,0
31,0
38,0
33,0
36,0
59,1
50,0
48,0
54,1
31,0
44,0
35,0
51,0
41,0
46,0
49,0
37,0
45,0
25,1
45,0
35,0
36,0
29,0
54,0
34,1
29,1
31,0
38,0
34,0
47,1
27,0
34,0
23,0
45,0
29,0
36,0
32,0
80,1
26,0
53,0
32,0
62,0
36,0
36,0
29,0
23,0
31,0
27,0
47,0
32,0
59,0
37,0
42,0
56,0
49,0
35,1
35,0
32,0
27,0
59,0
40,0
40,0
46,0
43,0
58,0
44,0
52,0
50,0
27,0
32,0
33,0
32,0
57,0
35,0
37,0
39,0
35,0
39,0
51,0
38,0
31,0
57,0
30,0
41,0
43,1
34,0
39,0
39,0
38,0
36,1
48,0
59,0
27,1
78,1
33,0
37,0
32,0
38,0
37,0
37,0
37,1
55,0
51,0
52,1
59,0
54,0
38,0
26,0
30,0
44,0
65,0
51,0
49,0
36,0
35,1
38,0
47,0
70,0
35,1
34,0
36,0
39,0
30,0
38,1
46,0
57,0
52,0
46,0
46,0
59,1
34,0
55,0
57,0
44,0
40,1
32,0
28,0
56,0
52,0
65,0
43,0
43,0
35,0
34,0
29,0
35,0
58,0
33,0
61,1
48,0
34,0
40,0
45,0
46,1
36,0
35,0
37,0
38,0
44,0
36,1
30,0
41,0
40,0
54,0
39,0
38,0
47,0
34,0
35,1
30,0
37,0
39,0
31,0
46,0
42,1
49,0
35,0
38,0
37,0
26,1
27,1
65,0
37,0
37,0
42,0
56,0
34,0
35,0
51,0
47,0
29,0
29,1
30,0
25,0
24,0
35,1
32,0
42,0
40,0
34,0
56,0
52,0
63,1
30,0
29,0
28,0
39,1
38,0
30,0
30,0
39,0
36,0
26,1
54,0
33,0
42,0
33,0
33,0
33,0
67,0
41,0
45,0
43,0
36,0
33,0
58,0
37,0
60,0
40,1
45,0
55,0
35,0
41,0
53,0
43,0
37,0
33,0
66,0
33,1
31,0
42,0
44,1
40,0
53,0
33,0
43,1
70,0
45,0
50,0
80,0
33,0
33,0
33,0
55,0
60,0
37,0
48,0
38,0
31,0
38,0
39,0
41,0
31,0
55,0
29,1
27,0
42,0
51,0
31,0
41,0
45,0
33,0
20,1
45,1
36,0
31,0
34,1
37,0
50,0
29,0
48,0
49,0
59,1
46,0
49,0
46,0
38,0
44,0
33,1
41,1
33,0
34,0
38,0
27,0
34,0
46,0
32,0
44,0
32,0
50,0
51,0
27,0
55,0
40,0
54,0
41,0
53,0
54,0
29,0
45,0
84,0
55,0
50,0
42,0
31,0
58,0
31,0
53,0
42,0
25,0
26,0
43,0
47,0
28,0
58,0
36,0
36,0
30,0
43,1
30,1
33,0
37,0
31,0
45,0
48,0
32,1
43,0
60,0
32,0
43,0
31,0
44,0
30,0
41,1
55,0
41,0
47,0
38,0
55,0
25,1
46,0
28,0
34,0
37,0
28,0
33,0
47,0
40,0
40,0
48,0
29,0
41,0
30,1
55,0
44,0
43,0
54,0
30,0
35,0
55,0
27,0
27,0
48,0
37,0
36,0
50,0
39,0
41,0
37,0
40,0
54,0
46,0
56,0
55,0
53,1
31,0
35,0
50,0
33,0
31,0
31,0
40,0
46,0
32,0
28,0
31,0
31,0
52,0
34,0
26,0
35,0
51,0
42,0
69,0
44,1
57,0
48,0
32,1
38,0
43,0
55,1
51,1
37,0
53,0
48,0
38,0
60,0
30,0
36,0
31,0
38,0
59,0
31,0
39,0
44,0
57,1
49,0
32,1
29,1
33,0
42,0
37,0
55,0
33,0
48,0
32,0
43,0
34,0
47,0
44,0
45,0
43,0
41,0
53,0
28,0
46,0
37,0
30,0
49,0
36,0
43,0
35,0
32,0
40,0
42,0
49,0
25,0
52,0
48,0
56,0
41,0
35,0
29,0
40,0
41,0
39,0
61,0
32,1
46,0
29,0
47,0
46,1
32,0
61,0
58,0
53,0
29,0
38,0
40,0
27,0
29,1
55,0
52,0
33,0
37,1
57,0
30,0
30,0
38,0
27,0
41,0
37,0
37,0
55,0
54,0
52,0
36,0
32,0
33,0
35,0
49,0
32,0
37,0
48,0
58,0
46,0
55,0
42,0
42,0
28,0
51,0
52,0
43,0
31,0
57,0
55,0
34,0
54,0
70,1
39,0
33,1
38,0
29,0
25,0
26,0
46,0
48,0
31,0
53,0
50,0
40,0
25,0
47,0
56,0
30,0
55,0
49,0
46,0
45,0
38,0
38,1
46,0
48,0
23,0
50,0
25,0
58,0
39,1
37,1
43,0
53,0
47,0
49,1
32,1
44,1
41,0
30,0
59,0
30,0
29,0
38,0
40,0
26,0
35,0
22,0
44,0
29,0
31,0
60,0
31,0
58,1
34,0
36,0
30,0
31,0
36,0
49,0
50,0
34,0
34,0
46,0
28,0
38,0
53,0
43,0
34,0
65,0
30,0
45,0
27,0
38,0
47,1
31,0
52,1
29,0
49,0
59,0
35,0
35,0
37,1
41,0
32,0
39,0
40,0
50,1
33,0
50,0
70,0
48,0
47,0
58,0
24,1
36,0
19,0
37,0
38,0
56,0
55,0
31,0
55,0
38,0
36,0
26,0
43,0
44,0
53,0
31,0
34,0
50,0
43,0
47,0
55,0
42,0
35,1
26,0
43,0
29,1
59,0
49,0
45,0
45,0
40,0
59,0
46,1
47,0
39,0
33,0
30,0
28,0
49,0
53,0
32,0
35,0
38,0
33,0
57,0
32,0
33,1
50,0
34,0
41,0
33,0
38,0
36,0
30,0
34,0
37,0
53,0
42,0
54,0
57,0
36,0
34,0
48,1
55,0
33,0
45,0
37,0
35,0
30,0
41,0
58,0
38,0
32,1
47,0
32,0
22,1
38,0
56,0
51,0
50,0
48,0
70,1
57,1
47,0
37,0
30,0
36,0
39,0
41,0
27,0
54,0
44,0
50,0
48,0
30,0
44,0
40,0
48,0
59,0
26,0
29,0
52,0
51,1
51,0
50,0
36,0
38,0
23,1
25,0
40,0
34,0
49,0
43,0
47,0
81,1
28,0
31,0
30,0
39,0
42,0
57,0
30,0
41,0
51,0
38,0
31,0
33,1
53,0
40,0
27,1
51,0
42,0
42,0
48,0
49,0
28,0
37,0
37,0
41,0
46,0
31,0
34,0
35,0
26,1
52,1
49,0
48,1
20,1
46,0
31,0
50,0
27,0
54,1
30,0
48,0
55,0
59,0
32,0
31,0
35,0
35,0
36,0
76,0
39,0
54,0
51,0
45,0
34,0
41,0
48,0
31,0
26,0
56,0
44,0
30,0
50,0
43,0
32,0
47,0
44,0
38,0
26,0
33,0
36,0
32,0
30,0
37,0
39,1
60,0
31,0
44,0
43,0
38,0
36,0
48,0
59,0
29,0
33,0
31,0
58,0
36,0
49,0
31,0
38,0
53,0
38,0
38,0
39,0
48,0
51,0
40,0
26,0
59,0
41,0
34,0
31,1
30,0
34,0
38,0
71,0
41,0
44,0
31,0
30,0
41,0
31,0
32,0
42,0
28,0
41,0
37,0
42,0
39,0
56,0
29,0
48,0
76,0
44,0
26,0
48,0
34,0
34,0
37,0
38,0
40,0
25,0
43,0
43,0
35,0
41,0
45,0
30,0
32,0
48,1
33,0
41,1
27,0
47,0
34,0
38,0
41,0
50,0
34,0
58,0
31,0
43,0
53,0
44,0
45,0
53,0
51,0
27,1
60,1
48,0
44,0
55,0
33,1
43,0
57,0
30,0
53,0
22,0
38,0
52,0
41,0
53,0
22,0
33,0
34,0
18,1
51,1
57,0
37,0
48,0
33,1
55,0
56,0
55,0
29,0
43,0
40,0
36,0
54,0
61,0
27,0
49,0
46,0
42,0
37,0
40,0
42,1
26,1
43,0
39,0
32,0
48,0
28,0
28,0
43,0
39,0
52,0
35,0
41,0
33,0
36,0
54,1
26,0
35,0
47,1
32,0
31,0
34,0
37,0
26,0
29,0
59,0
53,0
33,0
79,0
45,0
30,0
37,1
42,0
47,0
35,0
34,0
51,0
37,0
55,1
56,0
29,0
57,0
32,0
51,0
34,0
40,0
38,1
25,1
47,1
33,0
35,0
33,0
48,1
80,0
33,0
40,0
56,0
42,0
32,0
29,1
30,0
33,0
32,0
33,0
59,0
43,0
34,0
40,0
45,0
38,0
45,0
64,0
56,0
50,0
34,1
31,1
39,0
25,0
35,0
36,0
33,0
43,0
59,0
49,0
34,0
38,0
46,0
34,0
36,0
80,1
46,0
28,0
31,0
49,0
25,0
39,0
51,0
30,0
33,0
52,0
32,0
31,0
47,0
41,0
41,0
51,0
59,1
41,0
29,0
25,1
72,1
33,0
46,1
25,0
40,0
45,0
37,0
42,0
55,0
41,0
34,0
49,0
27,0
30,0
30,0
35,0
60,0
36,0
51,0
35,0
41,0
77,1
32,0
44,0
26,0
47,1
41,0
28,0
31,0
56,0
52,0
30,0
41,0
72,1
32,0
38,0
35,0
59,0
33,0
43,0
33,0
30,0
30,1
48,0
54,0
44,0
36,1
55,0
19,1
51,0
38,0
48,1
27,0
32,0
33,0
64,0
26,0
31,0
37,0
33,0
45,0
47,0
47,0
35,1
48,0
33,0
34,0
54,0
67,0
40,0
27,0
37,0
44,0
55,0
36,1
26,0
60,1
39,0
26,0
46,0
51,0
24,1
56,0
46,0
59,0
36,0
60,0
51,0
39,0
49,0
47,0
31,0
29,0
38,1
55,0
38,0
33,0
39,0
43,0
35,0
37,0
42,0
60,0
30,0
54,0
32,0
45,0
26,1
26,0
29,0
44,0
31,0
44,0
40,0
95,0
30,0
43,0
39,0
48,0
39,0
37,0
44,0
31,0
56,0
56,0
27,0
36,1
57,0
41,0
52,1
24,0
40,0
36,0
32,0
21,0
48,1
28,0
31,1
30,0
39,0
55,0
50,0
26,0
59,1
38,0
41,0
30,1
57,0
40,0
45,0
42,0
41,0
49,0
33,0
40,0
35,0
32,0
27,0
46,0
40,0
55,0
34,0
35,0
35,0
35,0
47,0
36,0
31,0
38,0
42,0
51,0
34,0
45,0
32,0
37,0
55,0
31,0
32,0
43,0
52,0
58,0
52,0
29,1
36,1
38,1
31,0
39,0
49,0
55,0
43,0
36,0
39,0
45,0
39,1
42,0
37,0
34,0
46,0
57,1
30,0
38,0
59,0
36,1
24,0
60,0
41,1
38,0
37,0
32,0
59,0
50,0
32,0
44,0
33,0
24,1
37,0
29,0
32,0
31,0
42,0
50,0
31,0
35,0
26,0
48,0
51,0
30,0
55,0
36,0
32,0
40,0
28,1
46,0
43,0
78,1
45,0
42,0
42,0
35,0
38,0
45,0
45,0
58,0
39,0
45,0
33,1
57,0
29,0
77,0
54,0
33,1
50,0
36,0
32,0
49,0
49,0
53,0
40,0
43,0
32,0
39,0
31,0
35,0
40,1
54,0
40,0
37,0
38,0
33,0
49,0
44,0
43,0
43,0
40,0
46,1
45,0
33,0
43,0
42,0
54,0
57,0
40,0
36,0
32,0
46,0
38,1
33,0
34,1
82,1
32,0
42,0
47,0
36,0
44,0
55,0
52,0
43,0
52,0
44,0
32,0
32,0
36,0
45,1
28,0
59,0
34,0
59,1
39,0
47,0
42,0
30,0
54,0
38,0
34,0
31,0
38,0
49,0
38,0
34,0
65,0
61,1
33,0
39,0
20,1
38,0
41,0
61,0
47,0
31,0
27,0
36,0
37,0
42,0
35,0
22,0
43,1
70,1
51,0
40,0
43,0
36,1
41,1
44,0
30,0
54,0
29,0
59,0
58,0
30,0
32,0
32,1
34,0
39,0
37,0
58,0
33,0
27,0
50,0
50,0
27,0
30,1
37,0
25,0
33,0
39,0
66,0
35,0
38,0
47,1
49,0
28,0
47,1
43,0
35,0
54,0
29,0
32,0
28,0
34,1
21,0
31,0
50,0
40,0
59,0
39,0
36,0
39,0
49,0
41,0
52,0
38,0
35,0
45,0
60,1
40,0
33,0
32,0
50,0
56,0
59,1
31,0
42,0
37,0
31,0
52,1
39,0
27,0
31,0
41,0
34,0
37,1
53,0
31,0
30,0
34,0
51,0
36,0
66,1
57,0
49,0
53,0
43,1
47,0
38,0
41,0
33,0
22,0
34,0
28,0
37,0
43,0
30,0
47,0
35,0
29,0
34,0
39,0
59,0
53,0
40,0
33,0
42,0
38,0
54,0
40,0
43,0
54,0
42,0
53,0
40,0
30,1
36,0
62,1
37,0
30,0
38,0
35,0
35,0
61,0
36,0
32,0
45,0
37,0
37,0
42,1
41,1
41,1
52,0
21,0
28,0
54,0
32,0
45,0
50,0
38,0
59,0
51,0
32,0
29,0
37,0
32,0
27,0
41,0
48,0
39,0
56,0
28,0
48,0
31,0
31,0
58,1
26,0
45,0
36,0
44,0
37,0
39,0
53,0
53,0
51,0
32,0
50,0
44,0
44,0
32,0
43,1
33,0
49,0
42,0
43,0
60,0
42,1
40,0
40,0
43,0
49,0
33,0
59,0
52,0
31,0
47,0
32,1
42,0
30,0
33,0
46,0
47,0
59,0
47,0
50,0
60,0
31,0
40,0
36,0
34,0
41,0
43,0
76,0
32,0
38,0
24,0
56,0
52,0
52,0
35,0
31,0
41,0
58,0
39,1
51,0
31,0
37,0
57,0
48,0
38,0
58,0
26,0
40,0
49,0
39,0
42,0
39,1
42,0
51,0
29,0
32,0
44,0
32,0
32,0
51,0
31,0
33,0
54,0
49,0
25,0
50,0
36,0
42,0
35,0
34,0
57,0
37,0
37,0
44,0
38,0
38,0
55,0
59,0
30,0
43,0
54,0
57,0
32,0
54,0
35,0
34,0
56,0
34,0
45,0
47,1
71,0
39,0
30,0
41,1
54,0
60,0
40,0
34,0
41,0
49,0
32,0
36,0
53,0
33,0
56,0
80,1
39,1
39,0
32,0
35,0
31,0
27,1
49,0
46,0
31,0
47,0
59,0
32,0
38,0
48,0
35,0
39,0
35,0
33,0
28,0
42,0
75,0
37,0
48,0
26,0
49,0
30,0
43,0
41,0
26,1
39,1
27,0
52,1
28,0
30,0
32,0
29,0
57,0
47,0
47,1
40,0
25,0
52,0
52,1
57,0
48,0
26,0
28,0
39,0
29,0
46,0
56,0
22,1
50,0
30,0
87,1
44,0
28,0
30,0
45,0
52,0
32,0
40,0
70,1
38,1
30,0
66,1
33,0
53,0
30,0
54,0
44,0
32,0
38,1
50,0
30,0
49,0
50,0
40,0
34,0
28,0
30,0
50,0
51,0
37,0
49,0
48,0
57,0
35,0
58,0
45,0
31,1
77,1
45,0
30,0
58,0
30,0
46,0
45,0
32,0
47,0
60,0
47,1
40,0
35,0
47,0
43,0
41,0
41,0
44,0
34,0
41,0
54,0
32,0
43,0
36,0
39,0
51,0
52,0
29,0
35,0
48,0
33,0
58,0
59,0
33,0
37,0
57,0
36,0
52,0
27,0
42,0
46,0
22,0
33,1
37,0
41,0
43,0
46,0
43,1
54,0
31,1
38,0
25,0
58,0
52,0
45,0
48,0
34,0
40,0
35,0
47,0
59,0
36,0
35,0
38,0
34,0
29,0
31,0
34,0
35,0
55,0
31,0
58,0
45,0
33,0
35,0
52,1
31,1
39,0
27,0
34,0
36,0
36,0
48,0
38,0
49,0
38,0
46,0
36,0
28,0
53,0
53,0
53,0
33,0
52,0
43,0
31,0
53,0
47,0
25,0
26,0
45,0
40,0
51,0
24,0
27,0
35,0
31,0
35,0
37,0
48,0
32,0
29,1
60,1
57,0
25,0
52,0
44,0
30,1
45,0
55,1
40,0
29,1
40,0
36,0
30,0
32,0
43,1
32,0
29,1
45,0
44,0
35,0
55,0
33,0
43,0
57,0
37,0
30,0
56,0
39,0
62,0
53,0
26,1
49,0
50,0
25,0
74,0
49,0
56,0
43,0
33,0
38,0
42,0
59,0
41,0
32,0
44,0
25,0
37,1
44,0
39,0
46,0
45,0
54,0
26,0
36,0
29,0
40,0
47,0
23,1
33,0
52,0
44,0
37,0
33,1
54,0
46,0
47,1
32,0
33,0
37,0
43,0
76,0
42,0
55,0
49,0
60,0
43,0
36,0
59,0
33,0
36,0
57,0
78,0
58,0
45,1
51,0
52,0
33,1
32,0
48,0
47,0
34,0
26,0
43,0
39,0
43,0
27,0
35,0
50,0
48,0
45,0
55,0
29,0
36,0
44,0
41,1
59,1
26,1
53,0
35,0
57,0
58,0
34,0
33,1
51,0
55,0
46,0
47,0
36,0
31,0
53,0
59,0
53,0
50,0
35,0
42,0
60,0
31,1
33,0
37,0
44,0
39,0
44,0
43,0
51,0
36,0
32,0
28,0
30,0
46,0
35,0
40,0
39,0
41,0
39,0
33,0
35,0
60,0
34,0
37,0
60,0
36,0
32,0
39,0
52,0
54,0
47,0
50,0
51,0
36,0
48,0
